long,lat,order,hole,piece,id,group
-58.401404,-34.563716,9218,FALSE,1,Palermo,Palermo.1
-58.401385,-34.563713,9219,FALSE,1,Palermo,Palermo.1
-58.401371,-34.563711,9220,FALSE,1,Palermo,Palermo.1
-58.401299,-34.563703,9221,FALSE,1,Palermo,Palermo.1
-58.401197,-34.563692,9222,FALSE,1,Palermo,Palermo.1
-58.401197,-34.563692,9223,FALSE,1,Palermo,Palermo.1
-58.401116,-34.563685,9224,FALSE,1,Palermo,Palermo.1
-58.401092,-34.563683,9225,FALSE,1,Palermo,Palermo.1
-58.401083,-34.563682,9226,FALSE,1,Palermo,Palermo.1
-58.401063,-34.563681,9227,FALSE,1,Palermo,Palermo.1
-58.401053,-34.56368,9228,FALSE,1,Palermo,Palermo.1
-58.401051,-34.56368,9229,FALSE,1,Palermo,Palermo.1
-58.40105,-34.56368,9230,FALSE,1,Palermo,Palermo.1
-58.401033,-34.56368,9231,FALSE,1,Palermo,Palermo.1
-58.401033,-34.56368,9232,FALSE,1,Palermo,Palermo.1
-58.400995,-34.563681,9233,FALSE,1,Palermo,Palermo.1
-58.400977,-34.563682,9234,FALSE,1,Palermo,Palermo.1
-58.400963,-34.563682,9235,FALSE,1,Palermo,Palermo.1
-58.400939,-34.563684,9236,FALSE,1,Palermo,Palermo.1
-58.400911,-34.563687,9237,FALSE,1,Palermo,Palermo.1
-58.400903,-34.563688,9238,FALSE,1,Palermo,Palermo.1
-58.400889,-34.563689,9239,FALSE,1,Palermo,Palermo.1
-58.400889,-34.563689,9240,FALSE,1,Palermo,Palermo.1
-58.400838,-34.563697,9241,FALSE,1,Palermo,Palermo.1
-58.400802,-34.563704,9242,FALSE,1,Palermo,Palermo.1
-58.400795,-34.563705,9243,FALSE,1,Palermo,Palermo.1
-58.400794,-34.563705,9244,FALSE,1,Palermo,Palermo.1
-58.400786,-34.563707,9245,FALSE,1,Palermo,Palermo.1
-58.400762,-34.563713,9246,FALSE,1,Palermo,Palermo.1
-58.400758,-34.563714,9247,FALSE,1,Palermo,Palermo.1
-58.400739,-34.563719,9248,FALSE,1,Palermo,Palermo.1
-58.400683,-34.563735,9249,FALSE,1,Palermo,Palermo.1
-58.400683,-34.563735,9250,FALSE,1,Palermo,Palermo.1
-58.400632,-34.563751,9251,FALSE,1,Palermo,Palermo.1
-58.400632,-34.563751,9252,FALSE,1,Palermo,Palermo.1
-58.40059,-34.563766,9253,FALSE,1,Palermo,Palermo.1
-58.400578,-34.563771,9254,FALSE,1,Palermo,Palermo.1
-58.40055,-34.563781,9255,FALSE,1,Palermo,Palermo.1
-58.400545,-34.563783,9256,FALSE,1,Palermo,Palermo.1
-58.400543,-34.563783,9257,FALSE,1,Palermo,Palermo.1
-58.400508,-34.563797,9258,FALSE,1,Palermo,Palermo.1
-58.400455,-34.563814,9259,FALSE,1,Palermo,Palermo.1
-58.400441,-34.563818,9260,FALSE,1,Palermo,Palermo.1
-58.40044,-34.563819,9261,FALSE,1,Palermo,Palermo.1
-58.400432,-34.563821,9262,FALSE,1,Palermo,Palermo.1
-58.400414,-34.563827,9263,FALSE,1,Palermo,Palermo.1
-58.400414,-34.563827,9264,FALSE,1,Palermo,Palermo.1
-58.400385,-34.563834,9265,FALSE,1,Palermo,Palermo.1
-58.400373,-34.563837,9266,FALSE,1,Palermo,Palermo.1
-58.400373,-34.563838,9267,FALSE,1,Palermo,Palermo.1
-58.400367,-34.563839,9268,FALSE,1,Palermo,Palermo.1
-58.400326,-34.563848,9269,FALSE,1,Palermo,Palermo.1
-58.400286,-34.563856,9270,FALSE,1,Palermo,Palermo.1
-58.400255,-34.563862,9271,FALSE,1,Palermo,Palermo.1
-58.40023,-34.563866,9272,FALSE,1,Palermo,Palermo.1
-58.400183,-34.563874,9273,FALSE,1,Palermo,Palermo.1
-58.400121,-34.563884,9274,FALSE,1,Palermo,Palermo.1
-58.400067,-34.563892,9275,FALSE,1,Palermo,Palermo.1
-58.400027,-34.563897,9276,FALSE,1,Palermo,Palermo.1
-58.399996,-34.563901,9277,FALSE,1,Palermo,Palermo.1
-58.39995,-34.563908,9278,FALSE,1,Palermo,Palermo.1
-58.39995,-34.563908,9279,FALSE,1,Palermo,Palermo.1
-58.399893,-34.563916999999996,9280,FALSE,1,Palermo,Palermo.1
-58.399864,-34.563921,9281,FALSE,1,Palermo,Palermo.1
-58.399864,-34.563921,9282,FALSE,1,Palermo,Palermo.1
-58.39986,-34.563922,9283,FALSE,1,Palermo,Palermo.1
-58.399839,-34.563926,9284,FALSE,1,Palermo,Palermo.1
-58.399818,-34.56393,9285,FALSE,1,Palermo,Palermo.1
-58.399818,-34.56393,9286,FALSE,1,Palermo,Palermo.1
-58.399796,-34.563935,9287,FALSE,1,Palermo,Palermo.1
-58.399778,-34.563939,9288,FALSE,1,Palermo,Palermo.1
-58.399764,-34.563942,9289,FALSE,1,Palermo,Palermo.1
-58.399631,-34.563975,9290,FALSE,1,Palermo,Palermo.1
-58.399631,-34.563975,9291,FALSE,1,Palermo,Palermo.1
-58.3996,-34.563984,9292,FALSE,1,Palermo,Palermo.1
-58.399587,-34.563987,9293,FALSE,1,Palermo,Palermo.1
-58.39958,-34.563989,9294,FALSE,1,Palermo,Palermo.1
-58.399577,-34.563991,9295,FALSE,1,Palermo,Palermo.1
-58.399569,-34.563993,9296,FALSE,1,Palermo,Palermo.1
-58.399569,-34.563993,9297,FALSE,1,Palermo,Palermo.1
-58.399568,-34.563994,9298,FALSE,1,Palermo,Palermo.1
-58.399545,-34.564002,9299,FALSE,1,Palermo,Palermo.1
-58.399545,-34.564002,9300,FALSE,1,Palermo,Palermo.1
-58.399521,-34.564011,9301,FALSE,1,Palermo,Palermo.1
-58.39948,-34.564027,9302,FALSE,1,Palermo,Palermo.1
-58.39948,-34.564027,9303,FALSE,1,Palermo,Palermo.1
-58.399457,-34.564037,9304,FALSE,1,Palermo,Palermo.1
-58.399424,-34.564051,9305,FALSE,1,Palermo,Palermo.1
-58.399399,-34.564061,9306,FALSE,1,Palermo,Palermo.1
-58.39939,-34.564064,9307,FALSE,1,Palermo,Palermo.1
-58.399384,-34.564067,9308,FALSE,1,Palermo,Palermo.1
-58.399342,-34.564081,9309,FALSE,1,Palermo,Palermo.1
-58.399342,-34.564081,9310,FALSE,1,Palermo,Palermo.1
-58.399327,-34.564087,9311,FALSE,1,Palermo,Palermo.1
-58.399327,-34.564087,9312,FALSE,1,Palermo,Palermo.1
-58.399322,-34.564089,9313,FALSE,1,Palermo,Palermo.1
-58.399315,-34.564092,9314,FALSE,1,Palermo,Palermo.1
-58.399315,-34.564092,9315,FALSE,1,Palermo,Palermo.1
-58.399307,-34.564096,9316,FALSE,1,Palermo,Palermo.1
-58.399307,-34.564096,9317,FALSE,1,Palermo,Palermo.1
-58.399291,-34.564105,9318,FALSE,1,Palermo,Palermo.1
-58.399291,-34.564105,9319,FALSE,1,Palermo,Palermo.1
-58.39928,-34.564112,9320,FALSE,1,Palermo,Palermo.1
-58.399262,-34.564126,9321,FALSE,1,Palermo,Palermo.1
-58.399242,-34.564142,9322,FALSE,1,Palermo,Palermo.1
-58.399241,-34.564142,9323,FALSE,1,Palermo,Palermo.1
-58.39917,-34.564202,9324,FALSE,1,Palermo,Palermo.1
-58.39917,-34.564202,9325,FALSE,1,Palermo,Palermo.1
-58.399095,-34.564263,9326,FALSE,1,Palermo,Palermo.1
-58.399018,-34.564325,9327,FALSE,1,Palermo,Palermo.1
-58.398985,-34.564353,9328,FALSE,1,Palermo,Palermo.1
-58.398983,-34.564354,9329,FALSE,1,Palermo,Palermo.1
-58.398982,-34.564355,9330,FALSE,1,Palermo,Palermo.1
-58.398951,-34.564381,9331,FALSE,1,Palermo,Palermo.1
-58.39895,-34.564382,9332,FALSE,1,Palermo,Palermo.1
-58.398924,-34.564403,9333,FALSE,1,Palermo,Palermo.1
-58.398924,-34.564403,9334,FALSE,1,Palermo,Palermo.1
-58.398878,-34.564437,9335,FALSE,1,Palermo,Palermo.1
-58.398834,-34.56447,9336,FALSE,1,Palermo,Palermo.1
-58.398791,-34.564501,9337,FALSE,1,Palermo,Palermo.1
-58.398768,-34.564518,9338,FALSE,1,Palermo,Palermo.1
-58.398765,-34.564519,9339,FALSE,1,Palermo,Palermo.1
-58.398764,-34.56452,9340,FALSE,1,Palermo,Palermo.1
-58.398752,-34.564529,9341,FALSE,1,Palermo,Palermo.1
-58.398752,-34.564529,9342,FALSE,1,Palermo,Palermo.1
-58.398679,-34.564579,9343,FALSE,1,Palermo,Palermo.1
-58.398679,-34.564579,9344,FALSE,1,Palermo,Palermo.1
-58.398676,-34.564581,9345,FALSE,1,Palermo,Palermo.1
-58.398674,-34.564582,9346,FALSE,1,Palermo,Palermo.1
-58.398669,-34.564585,9347,FALSE,1,Palermo,Palermo.1
-58.398665,-34.564587,9348,FALSE,1,Palermo,Palermo.1
-58.398657,-34.564592,9349,FALSE,1,Palermo,Palermo.1
-58.398657,-34.564592,9350,FALSE,1,Palermo,Palermo.1
-58.398619,-34.564614,9351,FALSE,1,Palermo,Palermo.1
-58.398619,-34.564614,9352,FALSE,1,Palermo,Palermo.1
-58.398597,-34.564628,9353,FALSE,1,Palermo,Palermo.1
-58.398597,-34.564628,9354,FALSE,1,Palermo,Palermo.1
-58.398586,-34.564636,9355,FALSE,1,Palermo,Palermo.1
-58.398581,-34.564641,9356,FALSE,1,Palermo,Palermo.1
-58.39858,-34.564641,9357,FALSE,1,Palermo,Palermo.1
-58.39858,-34.564641,9358,FALSE,1,Palermo,Palermo.1
-58.398574000000004,-34.564646,9359,FALSE,1,Palermo,Palermo.1
-58.398569,-34.564651,9360,FALSE,1,Palermo,Palermo.1
-58.398569,-34.564651,9361,FALSE,1,Palermo,Palermo.1
-58.398569,-34.564652,9362,FALSE,1,Palermo,Palermo.1
-58.39856,-34.56466,9363,FALSE,1,Palermo,Palermo.1
-58.398556,-34.564665,9364,FALSE,1,Palermo,Palermo.1
-58.398552,-34.56467,9365,FALSE,1,Palermo,Palermo.1
-58.398545,-34.564679,9366,FALSE,1,Palermo,Palermo.1
-58.398544,-34.564679,9367,FALSE,1,Palermo,Palermo.1
-58.398537,-34.564689,9368,FALSE,1,Palermo,Palermo.1
-58.398529,-34.5647,9369,FALSE,1,Palermo,Palermo.1
-58.398524,-34.564707,9370,FALSE,1,Palermo,Palermo.1
-58.398522,-34.564711,9371,FALSE,1,Palermo,Palermo.1
-58.398522,-34.564711,9372,FALSE,1,Palermo,Palermo.1
-58.398521,-34.564713,9373,FALSE,1,Palermo,Palermo.1
-58.398515,-34.564727,9374,FALSE,1,Palermo,Palermo.1
-58.398515,-34.564727,9375,FALSE,1,Palermo,Palermo.1
-58.39851,-34.564738,9376,FALSE,1,Palermo,Palermo.1
-58.398506,-34.56475,9377,FALSE,1,Palermo,Palermo.1
-58.398501,-34.56476,9378,FALSE,1,Palermo,Palermo.1
-58.398501,-34.56476,9379,FALSE,1,Palermo,Palermo.1
-58.398498,-34.564768,9380,FALSE,1,Palermo,Palermo.1
-58.398495,-34.564775,9381,FALSE,1,Palermo,Palermo.1
-58.398494,-34.564776,9382,FALSE,1,Palermo,Palermo.1
-58.398491,-34.564782,9383,FALSE,1,Palermo,Palermo.1
-58.398491,-34.564782,9384,FALSE,1,Palermo,Palermo.1
-58.398486,-34.564789,9385,FALSE,1,Palermo,Palermo.1
-58.398486,-34.564789,9386,FALSE,1,Palermo,Palermo.1
-58.39843,-34.564861,9387,FALSE,1,Palermo,Palermo.1
-58.398394,-34.564905,9388,FALSE,1,Palermo,Palermo.1
-58.398388,-34.564913,9389,FALSE,1,Palermo,Palermo.1
-58.398386,-34.564914,9390,FALSE,1,Palermo,Palermo.1
-58.398379,-34.564922,9391,FALSE,1,Palermo,Palermo.1
-58.398379,-34.564923,9392,FALSE,1,Palermo,Palermo.1
-58.398376,-34.564926,9393,FALSE,1,Palermo,Palermo.1
-58.398376,-34.564926,9394,FALSE,1,Palermo,Palermo.1
-58.398375,-34.564926,9395,FALSE,1,Palermo,Palermo.1
-58.398375,-34.564926,9396,FALSE,1,Palermo,Palermo.1
-58.398373,-34.564928,9397,FALSE,1,Palermo,Palermo.1
-58.398373,-34.564928,9398,FALSE,1,Palermo,Palermo.1
-58.398371,-34.564929,9399,FALSE,1,Palermo,Palermo.1
-58.398369,-34.564931,9400,FALSE,1,Palermo,Palermo.1
-58.398367,-34.564932,9401,FALSE,1,Palermo,Palermo.1
-58.398366,-34.564933,9402,FALSE,1,Palermo,Palermo.1
-58.398366,-34.564933,9403,FALSE,1,Palermo,Palermo.1
-58.398365,-34.564933,9404,FALSE,1,Palermo,Palermo.1
-58.398357,-34.564937,9405,FALSE,1,Palermo,Palermo.1
-58.398346,-34.56494,9406,FALSE,1,Palermo,Palermo.1
-58.39834,-34.564942,9407,FALSE,1,Palermo,Palermo.1
-58.398335,-34.564943,9408,FALSE,1,Palermo,Palermo.1
-58.398331,-34.564944,9409,FALSE,1,Palermo,Palermo.1
-58.398331,-34.564944,9410,FALSE,1,Palermo,Palermo.1
-58.398315,-34.564946,9411,FALSE,1,Palermo,Palermo.1
-58.39829,-34.564951,9412,FALSE,1,Palermo,Palermo.1
-58.398289,-34.564951,9413,FALSE,1,Palermo,Palermo.1
-58.398287,-34.564952,9414,FALSE,1,Palermo,Palermo.1
-58.398278,-34.564955,9415,FALSE,1,Palermo,Palermo.1
-58.398278,-34.564955,9416,FALSE,1,Palermo,Palermo.1
-58.398271,-34.564958,9417,FALSE,1,Palermo,Palermo.1
-58.398264,-34.564962,9418,FALSE,1,Palermo,Palermo.1
-58.39826,-34.564964,9419,FALSE,1,Palermo,Palermo.1
-58.398248,-34.564976,9420,FALSE,1,Palermo,Palermo.1
-58.398236,-34.564987,9421,FALSE,1,Palermo,Palermo.1
-58.398223,-34.565,9422,FALSE,1,Palermo,Palermo.1
-58.398205,-34.56502,9423,FALSE,1,Palermo,Palermo.1
-58.39819,-34.56504,9424,FALSE,1,Palermo,Palermo.1
-58.398173,-34.56506,9425,FALSE,1,Palermo,Palermo.1
-58.398173,-34.56506,9426,FALSE,1,Palermo,Palermo.1
-58.398162,-34.565076,9427,FALSE,1,Palermo,Palermo.1
-58.398162,-34.565076,9428,FALSE,1,Palermo,Palermo.1
-58.398129,-34.565119,9429,FALSE,1,Palermo,Palermo.1
-58.398108,-34.565146,9430,FALSE,1,Palermo,Palermo.1
-58.398108,-34.565146,9431,FALSE,1,Palermo,Palermo.1
-58.398085,-34.565172,9432,FALSE,1,Palermo,Palermo.1
-58.398085,-34.565172,9433,FALSE,1,Palermo,Palermo.1
-58.39806,-34.565201,9434,FALSE,1,Palermo,Palermo.1
-58.39806,-34.565201,9435,FALSE,1,Palermo,Palermo.1
-58.398051,-34.565214,9436,FALSE,1,Palermo,Palermo.1
-58.398042,-34.565227,9437,FALSE,1,Palermo,Palermo.1
-58.398035,-34.565241,9438,FALSE,1,Palermo,Palermo.1
-58.398028,-34.565256,9439,FALSE,1,Palermo,Palermo.1
-58.398022,-34.565272,9440,FALSE,1,Palermo,Palermo.1
-58.39802,-34.565277,9441,FALSE,1,Palermo,Palermo.1
-58.398018,-34.565284,9442,FALSE,1,Palermo,Palermo.1
-58.398009,-34.565319,9443,FALSE,1,Palermo,Palermo.1
-58.397997,-34.565369,9444,FALSE,1,Palermo,Palermo.1
-58.397997,-34.565369,9445,FALSE,1,Palermo,Palermo.1
-58.397994,-34.565383,9446,FALSE,1,Palermo,Palermo.1
-58.397989,-34.5654,9447,FALSE,1,Palermo,Palermo.1
-58.397976,-34.565437,9448,FALSE,1,Palermo,Palermo.1
-58.397964,-34.565471,9449,FALSE,1,Palermo,Palermo.1
-58.39795,-34.565508,9450,FALSE,1,Palermo,Palermo.1
-58.39795,-34.565508,9451,FALSE,1,Palermo,Palermo.1
-58.397946,-34.565522,9452,FALSE,1,Palermo,Palermo.1
-58.397942,-34.565537,9453,FALSE,1,Palermo,Palermo.1
-58.397942,-34.565537,9454,FALSE,1,Palermo,Palermo.1
-58.39794,-34.565548,9455,FALSE,1,Palermo,Palermo.1
-58.39794,-34.565548,9456,FALSE,1,Palermo,Palermo.1
-58.397939,-34.565554,9457,FALSE,1,Palermo,Palermo.1
-58.397939,-34.565554,9458,FALSE,1,Palermo,Palermo.1
-58.397939,-34.565557,9459,FALSE,1,Palermo,Palermo.1
-58.397938,-34.565565,9460,FALSE,1,Palermo,Palermo.1
-58.397939,-34.565571,9461,FALSE,1,Palermo,Palermo.1
-58.397939,-34.565574,9462,FALSE,1,Palermo,Palermo.1
-58.397939,-34.565574,9463,FALSE,1,Palermo,Palermo.1
-58.397943,-34.565623,9464,FALSE,1,Palermo,Palermo.1
-58.397943,-34.565623,9465,FALSE,1,Palermo,Palermo.1
-58.397943,-34.565632,9466,FALSE,1,Palermo,Palermo.1
-58.397943,-34.565632,9467,FALSE,1,Palermo,Palermo.1
-58.397943,-34.565644,9468,FALSE,1,Palermo,Palermo.1
-58.397943,-34.565644,9469,FALSE,1,Palermo,Palermo.1
-58.397943,-34.565648,9470,FALSE,1,Palermo,Palermo.1
-58.397942,-34.565656,9471,FALSE,1,Palermo,Palermo.1
-58.397942,-34.565656,9472,FALSE,1,Palermo,Palermo.1
-58.397941,-34.565659,9473,FALSE,1,Palermo,Palermo.1
-58.397939,-34.56567,9474,FALSE,1,Palermo,Palermo.1
-58.397937,-34.565674,9475,FALSE,1,Palermo,Palermo.1
-58.397936,-34.565678,9476,FALSE,1,Palermo,Palermo.1
-58.397932,-34.565687,9477,FALSE,1,Palermo,Palermo.1
-58.397918,-34.565717,9478,FALSE,1,Palermo,Palermo.1
-58.397915,-34.565724,9479,FALSE,1,Palermo,Palermo.1
-58.397911,-34.565732,9480,FALSE,1,Palermo,Palermo.1
-58.397909,-34.565737,9481,FALSE,1,Palermo,Palermo.1
-58.397907,-34.565744,9482,FALSE,1,Palermo,Palermo.1
-58.397906,-34.565747,9483,FALSE,1,Palermo,Palermo.1
-58.397906,-34.565747,9484,FALSE,1,Palermo,Palermo.1
-58.397889,-34.565839,9485,FALSE,1,Palermo,Palermo.1
-58.397878,-34.565906,9486,FALSE,1,Palermo,Palermo.1
-58.397876,-34.565913,9487,FALSE,1,Palermo,Palermo.1
-58.397876,-34.565913,9488,FALSE,1,Palermo,Palermo.1
-58.397875,-34.565919,9489,FALSE,1,Palermo,Palermo.1
-58.397875,-34.565919,9490,FALSE,1,Palermo,Palermo.1
-58.39787,-34.565942,9491,FALSE,1,Palermo,Palermo.1
-58.397867,-34.565952,9492,FALSE,1,Palermo,Palermo.1
-58.397862,-34.565977,9493,FALSE,1,Palermo,Palermo.1
-58.39786,-34.565994,9494,FALSE,1,Palermo,Palermo.1
-58.39786,-34.565994,9495,FALSE,1,Palermo,Palermo.1
-58.39786,-34.566001,9496,FALSE,1,Palermo,Palermo.1
-58.39786,-34.566001,9497,FALSE,1,Palermo,Palermo.1
-58.39786,-34.56601,9498,FALSE,1,Palermo,Palermo.1
-58.39786,-34.56601,9499,FALSE,1,Palermo,Palermo.1
-58.397865,-34.566047,9500,FALSE,1,Palermo,Palermo.1
-58.397867,-34.566062,9501,FALSE,1,Palermo,Palermo.1
-58.397867,-34.566062,9502,FALSE,1,Palermo,Palermo.1
-58.397869,-34.566075,9503,FALSE,1,Palermo,Palermo.1
-58.397869,-34.566075,9504,FALSE,1,Palermo,Palermo.1
-58.397875,-34.56611,9505,FALSE,1,Palermo,Palermo.1
-58.39788,-34.566135,9506,FALSE,1,Palermo,Palermo.1
-58.39788,-34.566135,9507,FALSE,1,Palermo,Palermo.1
-58.397883,-34.566157,9508,FALSE,1,Palermo,Palermo.1
-58.397885,-34.566168,9509,FALSE,1,Palermo,Palermo.1
-58.397891,-34.566206,9510,FALSE,1,Palermo,Palermo.1
-58.397908,-34.566311,9511,FALSE,1,Palermo,Palermo.1
-58.39791,-34.566325,9512,FALSE,1,Palermo,Palermo.1
-58.39791,-34.566325,9513,FALSE,1,Palermo,Palermo.1
-58.397912,-34.566331,9514,FALSE,1,Palermo,Palermo.1
-58.397914,-34.566342,9515,FALSE,1,Palermo,Palermo.1
-58.39792,-34.566366,9516,FALSE,1,Palermo,Palermo.1
-58.397925,-34.566388,9517,FALSE,1,Palermo,Palermo.1
-58.397929,-34.566399,9518,FALSE,1,Palermo,Palermo.1
-58.39793,-34.566405,9519,FALSE,1,Palermo,Palermo.1
-58.39793,-34.566405,9520,FALSE,1,Palermo,Palermo.1
-58.397933,-34.566413,9521,FALSE,1,Palermo,Palermo.1
-58.397937,-34.566426,9522,FALSE,1,Palermo,Palermo.1
-58.397937,-34.566426,9523,FALSE,1,Palermo,Palermo.1
-58.397945,-34.566441,9524,FALSE,1,Palermo,Palermo.1
-58.397945,-34.566442,9525,FALSE,1,Palermo,Palermo.1
-58.39795,-34.566451,9526,FALSE,1,Palermo,Palermo.1
-58.397962,-34.566471,9527,FALSE,1,Palermo,Palermo.1
-58.39797,-34.566488,9528,FALSE,1,Palermo,Palermo.1
-58.397979,-34.56651,9529,FALSE,1,Palermo,Palermo.1
-58.397979,-34.56651,9530,FALSE,1,Palermo,Palermo.1
-58.397999,-34.56657,9531,FALSE,1,Palermo,Palermo.1
-58.397999,-34.56657,9532,FALSE,1,Palermo,Palermo.1
-58.398017,-34.566627,9533,FALSE,1,Palermo,Palermo.1
-58.398017,-34.566627,9534,FALSE,1,Palermo,Palermo.1
-58.398017,-34.56663,9535,FALSE,1,Palermo,Palermo.1
-58.398024,-34.566659,9536,FALSE,1,Palermo,Palermo.1
-58.398024,-34.566659,9537,FALSE,1,Palermo,Palermo.1
-58.398031,-34.566695,9538,FALSE,1,Palermo,Palermo.1
-58.398031,-34.566695,9539,FALSE,1,Palermo,Palermo.1
-58.398037,-34.566725,9540,FALSE,1,Palermo,Palermo.1
-58.398039,-34.566732,9541,FALSE,1,Palermo,Palermo.1
-58.39804,-34.566738,9542,FALSE,1,Palermo,Palermo.1
-58.39804,-34.566738,9543,FALSE,1,Palermo,Palermo.1
-58.398048,-34.566762,9544,FALSE,1,Palermo,Palermo.1
-58.398048,-34.566762,9545,FALSE,1,Palermo,Palermo.1
-58.398049,-34.566766,9546,FALSE,1,Palermo,Palermo.1
-58.398051,-34.56677,9547,FALSE,1,Palermo,Palermo.1
-58.398053,-34.566776,9548,FALSE,1,Palermo,Palermo.1
-58.398056,-34.566782,9549,FALSE,1,Palermo,Palermo.1
-58.398066,-34.5668,9550,FALSE,1,Palermo,Palermo.1
-58.398071,-34.566809,9551,FALSE,1,Palermo,Palermo.1
-58.398079,-34.566822,9552,FALSE,1,Palermo,Palermo.1
-58.398082,-34.566826,9553,FALSE,1,Palermo,Palermo.1
-58.398082,-34.566826,9554,FALSE,1,Palermo,Palermo.1
-58.398088,-34.566834,9555,FALSE,1,Palermo,Palermo.1
-58.398098,-34.566847,9556,FALSE,1,Palermo,Palermo.1
-58.398098,-34.566847,9557,FALSE,1,Palermo,Palermo.1
-58.398108,-34.56686,9558,FALSE,1,Palermo,Palermo.1
-58.398127,-34.566879,9559,FALSE,1,Palermo,Palermo.1
-58.398127,-34.566879,9560,FALSE,1,Palermo,Palermo.1
-58.398134,-34.566885,9561,FALSE,1,Palermo,Palermo.1
-58.398134,-34.566885,9562,FALSE,1,Palermo,Palermo.1
-58.398134,-34.566885,9563,FALSE,1,Palermo,Palermo.1
-58.398138,-34.566889,9564,FALSE,1,Palermo,Palermo.1
-58.398146,-34.566895,9565,FALSE,1,Palermo,Palermo.1
-58.398155,-34.566903,9566,FALSE,1,Palermo,Palermo.1
-58.398177,-34.566918,9567,FALSE,1,Palermo,Palermo.1
-58.398177,-34.566918,9568,FALSE,1,Palermo,Palermo.1
-58.398188,-34.566925,9569,FALSE,1,Palermo,Palermo.1
-58.398198,-34.566931,9570,FALSE,1,Palermo,Palermo.1
-58.398203,-34.566934,9571,FALSE,1,Palermo,Palermo.1
-58.398203,-34.566934,9572,FALSE,1,Palermo,Palermo.1
-58.398205,-34.566935,9573,FALSE,1,Palermo,Palermo.1
-58.398211,-34.566938,9574,FALSE,1,Palermo,Palermo.1
-58.398211,-34.566938,9575,FALSE,1,Palermo,Palermo.1
-58.398224,-34.566943,9576,FALSE,1,Palermo,Palermo.1
-58.398264,-34.566957,9577,FALSE,1,Palermo,Palermo.1
-58.398274,-34.566961,9578,FALSE,1,Palermo,Palermo.1
-58.39828,-34.566965,9579,FALSE,1,Palermo,Palermo.1
-58.398286,-34.566969,9580,FALSE,1,Palermo,Palermo.1
-58.398286,-34.566969,9581,FALSE,1,Palermo,Palermo.1
-58.3983,-34.566977,9582,FALSE,1,Palermo,Palermo.1
-58.398315,-34.566986,9583,FALSE,1,Palermo,Palermo.1
-58.398322,-34.56699,9584,FALSE,1,Palermo,Palermo.1
-58.398328,-34.566994,9585,FALSE,1,Palermo,Palermo.1
-58.398335,-34.566998,9586,FALSE,1,Palermo,Palermo.1
-58.398342,-34.567003,9587,FALSE,1,Palermo,Palermo.1
-58.398356,-34.567014,9588,FALSE,1,Palermo,Palermo.1
-58.398375,-34.567029,9589,FALSE,1,Palermo,Palermo.1
-58.398389,-34.567043,9590,FALSE,1,Palermo,Palermo.1
-58.398389,-34.567043,9591,FALSE,1,Palermo,Palermo.1
-58.398395,-34.567049,9592,FALSE,1,Palermo,Palermo.1
-58.398395,-34.567049,9593,FALSE,1,Palermo,Palermo.1
-58.398395,-34.567049,9594,FALSE,1,Palermo,Palermo.1
-58.39844,-34.567094,9595,FALSE,1,Palermo,Palermo.1
-58.398469,-34.567125,9596,FALSE,1,Palermo,Palermo.1
-58.39853,-34.567183,9597,FALSE,1,Palermo,Palermo.1
-58.398562,-34.567215,9598,FALSE,1,Palermo,Palermo.1
-58.398573,-34.567226,9599,FALSE,1,Palermo,Palermo.1
-58.398589,-34.567243,9600,FALSE,1,Palermo,Palermo.1
-58.398594,-34.567249,9601,FALSE,1,Palermo,Palermo.1
-58.3986,-34.567255,9602,FALSE,1,Palermo,Palermo.1
-58.3986,-34.567255,9603,FALSE,1,Palermo,Palermo.1
-58.398628,-34.567289,9604,FALSE,1,Palermo,Palermo.1
-58.398628,-34.567289,9605,FALSE,1,Palermo,Palermo.1
-58.398636,-34.5673,9606,FALSE,1,Palermo,Palermo.1
-58.398648,-34.567316,9607,FALSE,1,Palermo,Palermo.1
-58.398661,-34.567332,9608,FALSE,1,Palermo,Palermo.1
-58.398671,-34.567344,9609,FALSE,1,Palermo,Palermo.1
-58.398742,-34.567425,9610,FALSE,1,Palermo,Palermo.1
-58.398774,-34.567463,9611,FALSE,1,Palermo,Palermo.1
-58.39879,-34.567482,9612,FALSE,1,Palermo,Palermo.1
-58.3988,-34.567495,9613,FALSE,1,Palermo,Palermo.1
-58.398814,-34.567511,9614,FALSE,1,Palermo,Palermo.1
-58.398814,-34.567511,9615,FALSE,1,Palermo,Palermo.1
-58.398816,-34.567514,9616,FALSE,1,Palermo,Palermo.1
-58.398823,-34.567522,9617,FALSE,1,Palermo,Palermo.1
-58.398823,-34.567522,9618,FALSE,1,Palermo,Palermo.1
-58.398839,-34.56754,9619,FALSE,1,Palermo,Palermo.1
-58.398851,-34.567552,9620,FALSE,1,Palermo,Palermo.1
-58.398876,-34.567577,9621,FALSE,1,Palermo,Palermo.1
-58.398876,-34.567577,9622,FALSE,1,Palermo,Palermo.1
-58.398885,-34.567587,9623,FALSE,1,Palermo,Palermo.1
-58.398911,-34.567613,9624,FALSE,1,Palermo,Palermo.1
-58.398911,-34.567613,9625,FALSE,1,Palermo,Palermo.1
-58.398948,-34.567649,9626,FALSE,1,Palermo,Palermo.1
-58.398982,-34.567684,9627,FALSE,1,Palermo,Palermo.1
-58.399009,-34.567711,9628,FALSE,1,Palermo,Palermo.1
